Gene Name,Gene Symbol
NZ_CP053601.1:4497481-4498158,yjjG
NZ_CP053601.1:4498249-4499838,prfC
NZ_CP053601.1:4500963-4501124,ytjA
NZ_CP053601.1:4501246-4502319,yjjU
NZ_CP053601.1:4502316-4503095,yjjV
NZ_CP053601.1:4503515-4504378,yjjW
NZ_CP053601.1:4504350-4505900,yjjI
NZ_CP053601.1:4506158-4506937,deoC
NZ_CP053601.1:4508438-4509661,deoB
NZ_CP053601.1:4509741-4510460,deoD
NZ_CP053601.1:4510621-4510884,Unknown
NZ_CP053601.1:4510916-4511932,lplA
NZ_CP053601.1:4511960-4512604,ytjB
NZ_CP053601.1:4512710-4513678,serB
NZ_CP053601.1:4513727-4515109,radA
NZ_CP053601.1:4515130-4516362,nadR
NZ_CP053601.1:4516669-4518336,ettA
NZ_CP053601.1:4518547-4520484,sltY
NZ_CP053601.1:4520574-4520900,trpR
NZ_CP053601.1:4520985-4521506,yjjX
NZ_CP053601.1:4521558-4522205,gpmB
NZ_CP053601.1:4522202-4523071,robA
NZ_CP053601.1:4523282-4523755,creA
NZ_CP053601.1:4523768-4524457,creB
NZ_CP053601.1:4524457-4525881,creC
NZ_CP053601.1:4525939-4527291,creD
NZ_CP053601.1:4527351-4528067,arcA
NZ_CP053601.1:4528163-4528303,yjjY
NZ_CP053601.1:4528703-4529389,yjtD
